ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_C5,RP5_pop_WPOP20_C4,RP5_pop_WPOP20_C3,RP5_pop_WPOP20_C2,RP5_pop_WPOP20_C1,RP5_pop_WPOP20_C0,RP5_pop_WPOP20_C5_EAE,RP5_pop_WPOP20_C4_EAE,RP5_pop_WPOP20_C3_EAE,RP5_pop_WPOP20_C2_EAE,RP5_pop_WPOP20_C1_EAE,RP5_pop_WPOP20_C0_EAE,RP10_pop_WPOP20_C5,RP10_pop_WPOP20_C4,RP10_pop_WPOP20_C3,RP10_pop_WPOP20_C2,RP10_pop_WPOP20_C1,RP10_pop_WPOP20_C0,RP10_pop_WPOP20_C5_EAE,RP10_pop_WPOP20_C4_EAE,RP10_pop_WPOP20_C3_EAE,RP10_pop_WPOP20_C2_EAE,RP10_pop_WPOP20_C1_EAE,RP10_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C5,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C5_EAE,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP50_pop_WPOP20_C5,RP50_pop_WPOP20_C4,RP50_pop_WPOP20_C3,RP50_pop_WPOP20_C2,RP50_pop_WPOP20_C1,RP50_pop_WPOP20_C0,RP50_pop_WPOP20_C5_EAE,RP50_pop_WPOP20_C4_EAE,RP50_pop_WPOP20_C3_EAE,RP50_pop_WPOP20_C2_EAE,RP50_pop_WPOP20_C1_EAE,RP50_pop_WPOP20_C0_EAE,RP75_pop_WPOP20_C5,RP75_pop_WPOP20_C4,RP75_pop_WPOP20_C3,RP75_pop_WPOP20_C2,RP75_pop_WPOP20_C1,RP75_pop_WPOP20_C0,RP75_pop_WPOP20_C5_EAE,RP75_pop_WPOP20_C4_EAE,RP75_pop_WPOP20_C3_EAE,RP75_pop_WPOP20_C2_EAE,RP75_pop_WPOP20_C1_EAE,RP75_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C5,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C5_EAE,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,RP200_pop_WPOP20_C5,RP200_pop_WPOP20_C4,RP200_pop_WPOP20_C3,RP200_pop_WPOP20_C2,RP200_pop_WPOP20_C1,RP200_pop_WPOP20_C0,RP200_pop_WPOP20_C5_EAE,RP200_pop_WPOP20_C4_EAE,RP200_pop_WPOP20_C3_EAE,RP200_pop_WPOP20_C2_EAE,RP200_pop_WPOP20_C1_EAE,RP200_pop_WPOP20_C0_EAE,RP250_pop_WPOP20_C5,RP250_pop_WPOP20_C4,RP250_pop_WPOP20_C3,RP250_pop_WPOP20_C2,RP250_pop_WPOP20_C1,RP250_pop_WPOP20_C0,RP250_pop_WPOP20_C5_EAE,RP250_pop_WPOP20_C4_EAE,RP250_pop_WPOP20_C3_EAE,RP250_pop_WPOP20_C2_EAE,RP250_pop_WPOP20_C1_EAE,RP250_pop_WPOP20_C0_EAE,RP500_pop_WPOP20_C5,RP500_pop_WPOP20_C4,RP500_pop_WPOP20_C3,RP500_pop_WPOP20_C2,RP500_pop_WPOP20_C1,RP500_pop_WPOP20_C0,RP500_pop_WPOP20_C5_EAE,RP500_pop_WPOP20_C4_EAE,RP500_pop_WPOP20_C3_EAE,RP500_pop_WPOP20_C2_EAE,RP500_pop_WPOP20_C1_EAE,RP500_pop_WPOP20_C0_EAE,RP1000_pop_WPOP20_C5,RP1000_pop_WPOP20_C4,RP1000_pop_WPOP20_C3,RP1000_pop_WPOP20_C2,RP1000_pop_WPOP20_C1,RP1000_pop_WPOP20_C0,RP1000_pop_WPOP20_C5_EAE,RP1000_pop_WPOP20_C4_EAE,RP1000_pop_WPOP20_C3_EAE,RP1000_pop_WPOP20_C2_EAE,RP1000_pop_WPOP20_C1_EAE,RP1000_pop_WPOP20_C0_EAE,pop_WPOP20_C5_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C5_EAE%,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
60308,603,6,KHM,Prey Ta Hu,Stueng Saen,Kampong Thom,Cambodia,3297.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.252,276.949,623.364,866.323,1038.861,1038.861,1.263,13.847,31.168,43.316,51.943,51.943,60.211,366.294,737.079,951.591,1112.217,1112.217,1.806,10.989,22.112,28.548,33.367,33.367,60.211,375.725,815.739,1002.856,1112.217,1112.217,0.401,2.505,5.438,6.686,7.415,7.415,60.211,389.406,847.466,1057.873,1187.587,1187.587,0.201,1.298,2.825,3.526,3.959,3.959,69.726,464.141,903.023,1081.013,1226.216,1226.216,0.349,2.321,4.515,5.405,6.131,6.131,88.635,481.548,932.595,1101.318,1226.216,1226.216,0.089,0.482,0.933,1.101,1.226,1.226,121.109,559.604,970.59,1187.587,1294.749,1294.749,0.242,1.119,1.941,2.375,2.589,2.589,153.077,643.795,1081.013,1226.216,1307.56,1307.56,0.153,0.644,1.081,1.226,1.308,1.308,4.504,33.204,70.014,92.184,107.937,107.937,0.137,1.007,2.123,2.796,3.273,3.273
70713,707,7,KHM,Prey Thnang,Tuek Chhou,Kampot,Cambodia,11674.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200205,2002,20,KHM,Prey Thum,Kampong Rou,Svay Rieng,Cambodia,2175.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230202,2302,23,KHM,Prey Thum,Kaeb,Kep,Cambodia,16543.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70203,702,7,KHM,Prey Tonle,Banteay Meas,Kampot,Cambodia,3554.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.363,337.363,0.0,0.0,0.0,0.0,33.736,33.736,0.0,0.0,0.0,337.363,1690.017,1690.017,0.0,0.0,0.0,16.868,84.501,84.501,0.0,0.0,0.0,1690.017,2252.201,2252.201,0.0,0.0,0.0,50.7,67.566,67.566,0.0,0.0,0.0,2252.201,2252.201,2252.201,0.0,0.0,0.0,15.015,15.015,15.015,0.0,0.0,224.492,2252.201,2252.201,2252.201,0.0,0.0,0.748,7.507,7.507,7.507,0.0,0.0,1226.297,2252.201,2252.201,2252.201,0.0,0.0,6.131,11.261,11.261,11.261,0.0,0.0,1226.297,2252.201,2252.201,2252.201,0.0,0.0,1.226,2.252,2.252,2.252,0.0,0.0,2252.201,2252.201,2252.201,2252.201,0.0,0.0,4.504,4.504,4.504,4.504,0.0,0.0,2252.201,2252.201,2252.201,2252.201,0.0,0.0,2.252,2.252,2.252,2.252,0.0,0.0,14.863,110.36,228.595,228.595,0.0,0.0,0.418,3.105,6.431,6.431
140506,1405,14,KHM,Prey Totueng,Me Sang,Prey Veng,Cambodia,9399.757,0.0,0.0,0.0,0.0,1097.245,1097.245,0.0,0.0,0.0,0.0,219.449,219.449,0.0,0.0,0.0,0.0,2983.921,2983.921,0.0,0.0,0.0,0.0,298.392,298.392,0.0,0.0,0.0,0.0,3159.189,3159.189,0.0,0.0,0.0,0.0,157.959,157.959,0.0,0.0,0.0,113.863,3253.113,3253.113,0.0,0.0,0.0,3.416,97.593,97.593,0.0,0.0,0.0,113.863,3939.242,3939.242,0.0,0.0,0.0,0.759,26.262,26.262,0.0,0.0,0.0,538.623,4545.128,4545.128,0.0,0.0,0.0,1.795,15.15,15.15,0.0,0.0,0.0,1940.689,5568.942,5568.942,0.0,0.0,0.0,9.703,27.845,27.845,0.0,0.0,0.0,2246.895,5838.242,5838.242,0.0,0.0,0.0,2.247,5.838,5.838,0.0,0.0,0.0,2927.652,6464.201,6464.201,0.0,0.0,0.0,5.855,12.928,12.928,0.0,0.0,0.0,3266.233,6464.201,6464.201,0.0,0.0,0.0,3.266,6.464,6.464,0.0,0.0,0.0,27.042,867.882,867.882,0.0,0.0,0.0,0.288,9.233,9.233
20608,206,2,KHM,Prey Touch,Moung Ruessei,Battambang,Cambodia,9580.374,0.0,0.0,0.0,0.0,741.642,741.642,0.0,0.0,0.0,0.0,148.328,148.328,0.0,0.0,0.0,0.0,1532.106,1532.106,0.0,0.0,0.0,0.0,153.211,153.211,0.0,0.0,0.0,0.0,1835.117,1835.117,0.0,0.0,0.0,0.0,91.756,91.756,0.0,0.0,569.296,3104.218,4939.335,4939.335,0.0,0.0,17.079,93.127,148.18,148.18,0.0,0.0,2414.501,3104.218,5117.405,5117.405,0.0,0.0,16.097,20.695,34.116,34.116,0.0,0.0,3017.168,3358.953,5424.283,5424.283,0.0,0.0,10.057,11.197,18.081,18.081,0.0,0.0,3127.794,4019.182,7763.648,7763.648,0.0,0.0,15.639,20.096,38.818,38.818,0.0,0.0,3200.602,4622.985,8031.028,8031.028,0.0,0.0,3.201,4.623,8.031,8.031,0.0,0.0,3244.942,5453.739,8128.014,8128.014,0.0,0.0,6.49,10.907,16.256,16.256,0.0,91.245,3825.446,6023.464,8282.186,8282.186,0.0,0.091,3.825,6.023,8.282,8.282,0.0,0.091,72.388,166.668,665.059,665.059,0.0,0.001,0.756,1.74,6.942,6.942
21402,214,2,KHM,Prey Tralach,Rukh Kiri,Battambang,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141209,1412,14,KHM,Prey Tueng,Sithor Kandal,Prey Veng,Cambodia,4880.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.921,73.921,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,125.583,125.583,0.0,0.0,0.0,0.0,0.126,0.126,0.0,0.0,48.199,130.868,419.413,419.413,0.0,0.0,0.096,0.262,0.839,0.839,0.0,0.0,105.321,455.687,565.461,565.461,0.0,0.0,0.105,0.456,0.565,0.565,0.0,0.0,0.202,0.717,1.899,1.899,0.0,0.0,0.004,0.015,0.039,0.039
120508,1205,12,KHM,Prey Veaeng,Dangkao,Phnom Penh,Cambodia,8742.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.27,51.27,0.0,0.0,0.0,0.0,5.127,5.127,0.0,0.0,90.698,574.074,1247.941,1247.941,0.0,0.0,4.535,28.704,62.397,62.397,0.0,0.0,696.028,1618.645,3073.915,3073.915,0.0,0.0,20.881,48.559,92.217,92.217,0.0,66.898,1099.638,2397.811,3873.712,3873.712,0.0,0.446,7.331,15.985,25.825,25.825,0.0,90.698,1369.609,3002.341,4520.868,4520.868,0.0,0.302,4.565,10.008,15.07,15.07,0.0,274.373,2052.571,3997.557,6104.734,6104.734,0.0,1.372,10.263,19.988,30.524,30.524,0.0,358.062,2363.548,4446.562,6397.797,6397.797,0.0,0.358,2.364,4.447,6.398,6.398,0.0,670.303,3470.825,5456.635,7185.377,7185.377,0.0,1.341,6.942,10.913,14.371,14.371,0.0,1114.118,4449.07,6358.959,7818.11,7818.11,0.0,1.114,4.449,6.359,7.818,7.818,0.0,4.933,61.329,144.963,259.746,259.746,0.0,0.056,0.701,1.658,2.971,2.971
50307,503,5,KHM,Prey Vihear,Kong Pisei,Kampong Speu,Cambodia,8561.885,0.0,0.0,0.0,0.0,114.349,114.349,0.0,0.0,0.0,0.0,22.87,22.87,0.0,0.0,0.0,0.0,157.662,157.662,0.0,0.0,0.0,0.0,15.766,15.766,0.0,0.0,0.0,0.0,183.375,183.375,0.0,0.0,0.0,0.0,9.169,9.169,0.0,0.0,0.0,43.334,208.354,208.354,0.0,0.0,0.0,1.3,6.251,6.251,0.0,0.0,0.0,52.686,225.285,225.285,0.0,0.0,0.0,0.351,1.502,1.502,0.0,0.0,0.0,77.519,231.59,231.59,0.0,0.0,0.0,0.258,0.772,0.772,0.0,0.0,0.0,107.86,258.176,258.176,0.0,0.0,0.0,0.539,1.291,1.291,0.0,0.0,0.0,107.86,258.176,258.176,0.0,0.0,0.0,0.108,0.258,0.258,0.0,0.0,0.0,121.254,297.627,297.627,0.0,0.0,0.0,0.243,0.595,0.595,0.0,0.0,0.0,148.484,322.341,322.341,0.0,0.0,0.0,0.148,0.322,0.322,0.0,0.0,0.0,2.948,58.796,58.796,0.0,0.0,0.0,0.034,0.687,0.687
210504,2105,21,KHM,Prey Yuthka,Kaoh Andaet,Takeo,Cambodia,3864.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.176,919.769,1042.847,1042.847,0.0,0.0,3.911,4.599,5.214,5.214,0.0,0.0,919.769,1034.851,1712.981,1712.981,0.0,0.0,0.92,1.035,1.713,1.713,0.0,977.09,2128.453,2986.622,3531.952,3531.952,0.0,1.954,4.257,5.973,7.064,7.064,0.0,1539.984,3028.824,3631.627,3802.261,3802.261,0.0,1.54,3.029,3.632,3.802,3.802,0.0,3.494,12.116,15.239,17.793,17.793,0.0,0.09,0.314,0.394,0.46,0.46
30305,303,3,KHM,Pring Chrum,Cheung Prey,Kampong Cham,Cambodia,3408.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130303,1303,13,KHM,Pring Thum,Choam Ksant,Preah Vihear,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150404,1504,15,KHM,Prongil,Phnum Kravanh,Pursat,Cambodia,8916.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.095,232.095,0.0,0.0,0.0,0.0,1.547,1.547,0.0,0.0,0.0,0.0,232.095,232.095,0.0,0.0,0.0,0.0,0.774,0.774,0.0,0.0,0.0,0.0,531.823,531.823,0.0,0.0,0.0,0.0,2.659,2.659,0.0,0.0,0.0,299.729,843.298,843.298,0.0,0.0,0.0,0.3,0.843,0.843,0.0,0.0,611.204,843.298,1450.116,1450.116,0.0,0.0,1.222,1.687,2.9,2.9,0.0,299.729,1450.116,2150.25,2389.183,2389.183,0.0,0.3,1.45,2.15,2.389,2.389,0.0,0.3,2.673,4.137,11.113,11.113,0.0,0.003,0.03,0.046,0.125,0.125
110402,1104,11,KHM,Pu Chrey,Pech Chreada,Mondul Kiri,Cambodia,4033.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80311,803,8,KHM,Puk Ruessei,Khsach Kandal,Kandal,Cambodia,10263.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.58,51.58,51.58,63.714,63.714,0.0,1.547,1.547,1.547,1.911,1.911,37.979,51.58,75.993,95.167,106.772,106.772,0.253,0.344,0.507,0.634,0.712,0.712,37.979,51.58,95.167,106.772,145.317,145.317,0.127,0.172,0.317,0.356,0.484,0.484,97.864,176.289,380.301,561.762,680.482,680.482,0.489,0.881,1.902,2.809,3.402,3.402,97.864,226.172,449.191,679.066,816.183,816.183,0.098,0.226,0.449,0.679,0.816,0.816,97.864,368.284,694.933,1023.543,1274.304,1274.304,0.196,0.737,1.39,2.047,2.549,2.549,178.154,595.809,1287.797,1627.137,1895.826,1895.826,0.178,0.596,1.288,1.627,1.896,1.896,1.341,4.503,7.4,9.7,11.771,11.771,0.013,0.044,0.072,0.095,0.115,0.115
170710,1707,17,KHM,Puok,Puok,Siemreap,Cambodia,12439.756,0.0,0.0,0.0,55.842,613.623,613.623,0.0,0.0,0.0,11.168,122.725,122.725,0.0,0.0,454.861,1596.749,3923.453,3923.453,0.0,0.0,45.486,159.675,392.345,392.345,0.0,0.0,761.855,2124.485,5162.973,5162.973,0.0,0.0,38.093,106.224,258.149,258.149,0.0,0.0,1178.897,2675.197,6019.041,6019.041,0.0,0.0,35.367,80.256,180.571,180.571,0.0,33.011,1247.661,2907.935,6196.989,6196.989,0.0,0.22,8.318,19.386,41.313,41.313,0.0,33.011,1267.608,3021.691,6347.008,6347.008,0.0,0.11,4.225,10.072,21.157,21.157,0.0,65.13,1546.927,3420.215,6674.181,6674.181,0.0,0.326,7.735,17.101,33.371,33.371,0.0,65.13,1627.247,3530.666,6715.927,6715.927,0.0,0.065,1.627,3.531,6.716,6.716,0.0,65.13,1784.872,3983.658,6871.566,6871.566,0.0,0.13,3.57,7.967,13.743,13.743,0.0,118.459,1942.721,4385.036,7138.303,7138.303,0.0,0.118,1.943,4.385,7.138,7.138,0.0,0.97,146.363,419.766,1077.228,1077.228,0.0,0.008,1.177,3.374,8.66,8.66
130106,1301,13,KHM,Putrea,Chey Saen,Preah Vihear,Cambodia,9029.502,0.0,1135.107,2324.017,2680.19,2680.19,2680.19,0.0,227.021,464.803,536.038,536.038,536.038,268.615,2680.19,3401.937,3675.213,3827.406,3827.406,26.861,268.019,340.194,367.521,382.741,382.741,1637.882,3675.213,3827.406,3827.406,3827.406,3827.406,81.894,183.761,191.37,191.37,191.37,191.37,3024.112,3827.406,3827.406,3827.406,3827.406,3827.406,90.723,114.822,114.822,114.822,114.822,114.822,3675.213,3827.406,3827.406,3827.406,3827.406,3827.406,24.501,25.516,25.516,25.516,25.516,25.516,3675.213,3827.406,3827.406,3827.406,3827.406,3827.406,12.251,12.758,12.758,12.758,12.758,12.758,3827.406,3827.406,3827.406,3827.406,3827.406,3827.406,19.137,19.137,19.137,19.137,19.137,19.137,3827.406,3827.406,3827.406,3827.406,4237.179,4237.179,3.827,3.827,3.827,3.827,4.237,4.237,3827.406,3827.406,3827.406,3827.406,5063.387,5063.387,7.655,7.655,7.655,7.655,10.127,10.127,3827.406,3827.406,4229.191,4653.614,5063.387,5063.387,3.827,3.827,4.229,4.654,5.063,5.063,270.678,866.344,1184.312,1283.299,1301.81,1301.81,2.998,9.595,13.116,14.212,14.417,14.417
