ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,RP5_builtup_WSF19_C5,RP5_builtup_WSF19_C4,RP5_builtup_WSF19_C3,RP5_builtup_WSF19_C2,RP5_builtup_WSF19_C1,RP5_builtup_WSF19_C0,RP5_builtup_WSF19_C5_EAE,RP5_builtup_WSF19_C4_EAE,RP5_builtup_WSF19_C3_EAE,RP5_builtup_WSF19_C2_EAE,RP5_builtup_WSF19_C1_EAE,RP5_builtup_WSF19_C0_EAE,RP10_builtup_WSF19_C5,RP10_builtup_WSF19_C4,RP10_builtup_WSF19_C3,RP10_builtup_WSF19_C2,RP10_builtup_WSF19_C1,RP10_builtup_WSF19_C0,RP10_builtup_WSF19_C5_EAE,RP10_builtup_WSF19_C4_EAE,RP10_builtup_WSF19_C3_EAE,RP10_builtup_WSF19_C2_EAE,RP10_builtup_WSF19_C1_EAE,RP10_builtup_WSF19_C0_EAE,RP20_builtup_WSF19_C5,RP20_builtup_WSF19_C4,RP20_builtup_WSF19_C3,RP20_builtup_WSF19_C2,RP20_builtup_WSF19_C1,RP20_builtup_WSF19_C0,RP20_builtup_WSF19_C5_EAE,RP20_builtup_WSF19_C4_EAE,RP20_builtup_WSF19_C3_EAE,RP20_builtup_WSF19_C2_EAE,RP20_builtup_WSF19_C1_EAE,RP20_builtup_WSF19_C0_EAE,RP50_builtup_WSF19_C5,RP50_builtup_WSF19_C4,RP50_builtup_WSF19_C3,RP50_builtup_WSF19_C2,RP50_builtup_WSF19_C1,RP50_builtup_WSF19_C0,RP50_builtup_WSF19_C5_EAE,RP50_builtup_WSF19_C4_EAE,RP50_builtup_WSF19_C3_EAE,RP50_builtup_WSF19_C2_EAE,RP50_builtup_WSF19_C1_EAE,RP50_builtup_WSF19_C0_EAE,RP75_builtup_WSF19_C5,RP75_builtup_WSF19_C4,RP75_builtup_WSF19_C3,RP75_builtup_WSF19_C2,RP75_builtup_WSF19_C1,RP75_builtup_WSF19_C0,RP75_builtup_WSF19_C5_EAE,RP75_builtup_WSF19_C4_EAE,RP75_builtup_WSF19_C3_EAE,RP75_builtup_WSF19_C2_EAE,RP75_builtup_WSF19_C1_EAE,RP75_builtup_WSF19_C0_EAE,RP100_builtup_WSF19_C5,RP100_builtup_WSF19_C4,RP100_builtup_WSF19_C3,RP100_builtup_WSF19_C2,RP100_builtup_WSF19_C1,RP100_builtup_WSF19_C0,RP100_builtup_WSF19_C5_EAE,RP100_builtup_WSF19_C4_EAE,RP100_builtup_WSF19_C3_EAE,RP100_builtup_WSF19_C2_EAE,RP100_builtup_WSF19_C1_EAE,RP100_builtup_WSF19_C0_EAE,RP200_builtup_WSF19_C5,RP200_builtup_WSF19_C4,RP200_builtup_WSF19_C3,RP200_builtup_WSF19_C2,RP200_builtup_WSF19_C1,RP200_builtup_WSF19_C0,RP200_builtup_WSF19_C5_EAE,RP200_builtup_WSF19_C4_EAE,RP200_builtup_WSF19_C3_EAE,RP200_builtup_WSF19_C2_EAE,RP200_builtup_WSF19_C1_EAE,RP200_builtup_WSF19_C0_EAE,RP250_builtup_WSF19_C5,RP250_builtup_WSF19_C4,RP250_builtup_WSF19_C3,RP250_builtup_WSF19_C2,RP250_builtup_WSF19_C1,RP250_builtup_WSF19_C0,RP250_builtup_WSF19_C5_EAE,RP250_builtup_WSF19_C4_EAE,RP250_builtup_WSF19_C3_EAE,RP250_builtup_WSF19_C2_EAE,RP250_builtup_WSF19_C1_EAE,RP250_builtup_WSF19_C0_EAE,RP500_builtup_WSF19_C5,RP500_builtup_WSF19_C4,RP500_builtup_WSF19_C3,RP500_builtup_WSF19_C2,RP500_builtup_WSF19_C1,RP500_builtup_WSF19_C0,RP500_builtup_WSF19_C5_EAE,RP500_builtup_WSF19_C4_EAE,RP500_builtup_WSF19_C3_EAE,RP500_builtup_WSF19_C2_EAE,RP500_builtup_WSF19_C1_EAE,RP500_builtup_WSF19_C0_EAE,RP1000_builtup_WSF19_C5,RP1000_builtup_WSF19_C4,RP1000_builtup_WSF19_C3,RP1000_builtup_WSF19_C2,RP1000_builtup_WSF19_C1,RP1000_builtup_WSF19_C0,RP1000_builtup_WSF19_C5_EAE,RP1000_builtup_WSF19_C4_EAE,RP1000_builtup_WSF19_C3_EAE,RP1000_builtup_WSF19_C2_EAE,RP1000_builtup_WSF19_C1_EAE,RP1000_builtup_WSF19_C0_EAE,builtup_WSF19_C5_EAE,builtup_WSF19_C4_EAE,builtup_WSF19_C3_EAE,builtup_WSF19_C2_EAE,builtup_WSF19_C1_EAE,builtup_WSF19_C0_EAE,builtup_WSF19_C5_EAE%,builtup_WSF19_C4_EAE%,builtup_WSF19_C3_EAE%,builtup_WSF19_C2_EAE%,builtup_WSF19_C1_EAE%,builtup_WSF19_C0_EAE%
120203,1202,12,KHM,Phsar Thmei Ti Bei,Doun Penh,Phnom Penh,Cambodia,44.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146,3.146,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,6.99,13.43,13.43,0.0,0.0,0.0,0.014,0.027,0.027,0.0,0.0,7.773,17.389,21.99,21.99,0.0,0.0,0.008,0.017,0.022,0.022,0.0,0.0,0.008,0.031,0.052,0.052,0.0,0.0,0.018,0.071,0.118,0.118
120201,1202,12,KHM,Phsar Thmei Ti Muoy,Doun Penh,Phnom Penh,Cambodia,21.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,2.071,2.071,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.0,0.0,0.003,0.01,0.01
120202,1202,12,KHM,Phsar Thmei Ti Pir,Doun Penh,Phnom Penh,Cambodia,17.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31406,314,3,KHM,Phteah Kandal,Srei Santhor,Kampong Cham,Cambodia,32.732,0.0,0.184,0.331,0.497,0.497,0.497,0.0,0.037,0.066,0.099,0.099,0.099,0.045,0.497,0.816,0.875,1.095,1.095,0.005,0.05,0.082,0.087,0.109,0.109,0.47,0.875,1.752,1.88,2.288,2.288,0.024,0.044,0.088,0.094,0.114,0.114,0.497,1.752,2.29,4.606,4.63,4.63,0.015,0.053,0.069,0.138,0.139,0.139,0.708,1.88,3.966,4.63,5.394,5.394,0.005,0.013,0.026,0.031,0.036,0.036,0.875,1.888,4.63,5.394,5.519,5.519,0.003,0.006,0.015,0.018,0.018,0.018,1.095,4.606,5.475,6.475,6.967,6.967,0.005,0.023,0.027,0.032,0.035,0.035,1.199,4.63,5.519,6.475,7.853,7.853,0.001,0.005,0.006,0.006,0.008,0.008,1.88,5.394,6.475,7.853,9.159,9.159,0.004,0.011,0.013,0.016,0.018,0.018,1.888,5.475,7.581,9.159,11.118,11.118,0.002,0.005,0.008,0.009,0.011,0.011,0.063,0.245,0.4,0.532,0.589,0.589,0.192,0.75,1.221,1.624,1.798,1.798
150504,1505,15,KHM,Phteah Prey,Pursat,Pursat,Cambodia,245.248,0.0,0.0,8.047,47.119,120.207,120.207,0.0,0.0,1.609,9.424,24.041,24.041,0.0,11.643,127.989,154.066,173.033,173.033,0.0,1.164,12.799,15.407,17.303,17.303,0.39,70.34,155.634,175.645,192.493,192.493,0.02,3.517,7.782,8.782,9.625,9.625,0.713,114.512,167.078,187.754,209.269,209.269,0.021,3.435,5.012,5.633,6.278,6.278,0.828,124.589,170.131,191.837,215.244,215.244,0.006,0.831,1.134,1.279,1.435,1.435,0.855,130.408,171.485,194.587,217.902,217.902,0.003,0.435,0.572,0.649,0.726,0.726,1.006,139.86,178.393,201.864,221.023,221.023,0.005,0.699,0.892,1.009,1.105,1.105,1.885,142.085,181.831,204.131,221.14,221.14,0.002,0.142,0.182,0.204,0.221,0.221,3.602,150.824,187.731,214.158,222.758,222.758,0.007,0.302,0.375,0.428,0.446,0.446,5.285,156.805,198.168,220.3,225.491,225.491,0.005,0.157,0.198,0.22,0.225,0.225,0.069,10.682,30.556,43.035,61.406,61.406,0.028,4.355,12.459,17.547,25.038,25.038
150702,1507,15,KHM,Phteah Rung,Ta Lou,Pursat,Cambodia,84.157,0.0,0.0,0.0,0.035,6.895,6.895,0.0,0.0,0.0,0.007,1.379,1.379,0.0,0.0,0.0,0.657,7.731,7.731,0.0,0.0,0.0,0.066,0.773,0.773,0.0,0.0,0.872,9.795,16.518,16.518,0.0,0.0,0.044,0.49,0.826,0.826,0.0,0.376,13.226,18.222,20.764,20.764,0.0,0.011,0.397,0.547,0.623,0.623,0.0,0.899,16.249,19.209,22.232,22.232,0.0,0.006,0.108,0.128,0.148,0.148,0.0,2.245,18.004,20.394,24.093,24.093,0.0,0.007,0.06,0.068,0.08,0.08,0.0,12.689,20.203,24.515,31.318,31.318,0.0,0.063,0.101,0.123,0.157,0.157,0.163,14.526,21.458,27.903,36.383,36.383,0.0,0.015,0.021,0.028,0.036,0.036,0.576,19.154,28.604,36.773,48.741,48.741,0.001,0.038,0.057,0.074,0.097,0.097,0.956,22.934,37.862,48.722,54.676,54.676,0.001,0.023,0.038,0.049,0.055,0.055,0.002,0.164,0.826,1.578,4.175,4.175,0.003,0.195,0.982,1.875,4.96,4.96
10703,107,1,KHM,Phum Thmei,Thma Puok,Banteay Meanchey,Cambodia,96.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.273,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.273,0.777,0.777,0.0,0.0,0.0,0.014,0.039,0.039,0.0,0.0,1.693,3.787,12.724,12.724,0.0,0.0,0.051,0.114,0.382,0.382,0.0,0.0,2.006,6.24,16.285,16.285,0.0,0.0,0.013,0.042,0.109,0.109,0.0,0.0,2.077,8.494,19.654,19.654,0.0,0.0,0.007,0.028,0.066,0.066,0.0,0.0,2.243,10.01,25.519,25.519,0.0,0.0,0.011,0.05,0.128,0.128,0.0,0.0,2.277,11.176,26.535,26.535,0.0,0.0,0.002,0.011,0.027,0.027,0.0,0.0,3.547,14.204,33.852,33.852,0.0,0.0,0.007,0.028,0.068,0.068,0.0,0.0,6.71,19.153,41.289,41.289,0.0,0.0,0.007,0.019,0.041,0.041,0.0,0.0,0.098,0.306,0.885,0.885,0.0,0.0,0.102,0.318,0.921,0.921
80208,802,8,KHM,Phum Thum,Kien Svay,Kandal,Cambodia,125.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,2.337,6.312,10.595,10.595,0.0,0.0,0.005,0.013,0.021,0.021,0.0,0.688,7.874,17.117,26.244,26.244,0.0,0.001,0.008,0.017,0.026,0.026,0.0,0.001,0.013,0.03,0.047,0.047,0.0,0.001,0.01,0.024,0.038,0.038
80608,806,8,KHM,Phum Thum,Lvea Aem,Kandal,Cambodia,14.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,1.121,1.121,0.0,0.0,0.0,0.047,0.056,0.056,0.0,0.0,1.121,1.244,1.284,1.284,0.0,0.0,0.034,0.037,0.039,0.039,0.0,0.0,1.127,1.284,1.307,1.307,0.0,0.0,0.008,0.009,0.009,0.009,0.0,0.949,1.244,1.284,1.334,1.334,0.0,0.003,0.004,0.004,0.004,0.004,0.0,1.232,1.319,1.38,2.145,2.145,0.0,0.006,0.007,0.007,0.011,0.011,0.0,1.244,1.334,1.702,2.402,2.402,0.0,0.001,0.001,0.002,0.002,0.002,0.704,1.334,2.285,2.893,3.188,3.188,0.001,0.003,0.005,0.006,0.006,0.006,1.127,2.285,3.188,3.906,5.164,5.164,0.001,0.002,0.003,0.004,0.005,0.005,0.003,0.016,0.061,0.116,0.132,0.132,0.017,0.104,0.407,0.774,0.884,0.884
180102,1801,18,KHM,Pir,Preah Sihanouk,Preah Sihanouk,Cambodia,154.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50705,507,5,KHM,Pneay,Samraong Tong,Kampong Speu,Cambodia,96.18,0.0,0.0,0.0,0.324,0.488,0.488,0.0,0.0,0.0,0.065,0.098,0.098,0.0,0.0,0.0,0.324,0.642,0.642,0.0,0.0,0.0,0.032,0.064,0.064,0.0,0.0,0.016,0.336,0.74,0.74,0.0,0.0,0.001,0.017,0.037,0.037,0.0,0.0,0.016,0.411,1.508,1.508,0.0,0.0,0.0,0.012,0.045,0.045,0.0,0.0,0.028,0.411,1.701,1.701,0.0,0.0,0.0,0.003,0.011,0.011,0.0,0.0,0.028,0.411,1.956,1.956,0.0,0.0,0.0,0.001,0.007,0.007,0.0,0.0,0.028,0.684,1.966,1.966,0.0,0.0,0.0,0.003,0.01,0.01,0.0,0.0,0.028,0.723,1.966,1.966,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.0,0.028,0.778,2.035,2.035,0.0,0.0,0.0,0.002,0.004,0.004,0.0,0.0,0.103,1.019,2.559,2.559,0.0,0.0,0.0,0.001,0.003,0.003,0.0,0.0,0.002,0.137,0.28,0.28,0.0,0.0,0.002,0.143,0.291,0.291
60706,607,6,KHM,Pnov,Santuk,Kampong Thom,Cambodia,14.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.822,1.045,1.045,0.0,0.0,0.009,0.082,0.105,0.105,0.0,0.278,1.958,4.463,7.741,7.741,0.0,0.014,0.098,0.223,0.387,0.387,0.0,0.822,3.574,8.179,9.701,9.701,0.0,0.025,0.107,0.245,0.291,0.291,0.0,1.017,4.547,8.49,10.663,10.663,0.0,0.007,0.03,0.057,0.071,0.071,0.0,1.045,5.275,8.569,10.663,10.663,0.0,0.003,0.018,0.029,0.036,0.036,0.0,1.809,7.038,9.816,10.837,10.837,0.0,0.009,0.035,0.049,0.054,0.054,0.0,2.033,8.26,10.402,11.053,11.053,0.0,0.002,0.008,0.01,0.011,0.011,0.0,2.655,8.552,10.837,11.459,11.459,0.0,0.005,0.017,0.022,0.023,0.023,0.081,4.205,10.402,11.211,12.08,12.08,0.0,0.004,0.01,0.011,0.012,0.012,0.0,0.069,0.332,0.728,0.989,0.989,0.001,0.471,2.258,4.946,6.72,6.72
141204,1412,14,KHM,Pnov Ti Muoy,Sithor Kandal,Prey Veng,Cambodia,46.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831,1.074,2.105,2.105,0.0,0.0,0.025,0.032,0.063,0.063,0.0,0.994,2.085,4.04,4.542,4.542,0.0,0.007,0.014,0.027,0.03,0.03,0.0,1.046,4.04,4.638,4.867,4.867,0.0,0.003,0.013,0.015,0.016,0.016,0.59,4.037,4.899,6.275,7.13,7.13,0.003,0.02,0.024,0.031,0.036,0.036,0.59,4.417,5.306,6.537,7.997,7.997,0.001,0.004,0.005,0.007,0.008,0.008,1.046,4.983,7.093,8.02,12.233,12.233,0.002,0.01,0.014,0.016,0.024,0.024,2.135,5.879,8.501,13.728,17.005,17.005,0.002,0.006,0.009,0.014,0.017,0.017,0.008,0.051,0.105,0.142,0.195,0.195,0.017,0.108,0.225,0.305,0.417,0.417
141205,1412,14,KHM,Pnov Ti Pir,Sithor Kandal,Prey Veng,Cambodia,23.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.652,2.935,2.935,0.0,0.0,0.013,0.05,0.088,0.088,0.0,0.0,2.935,3.192,3.192,3.192,0.0,0.0,0.02,0.021,0.021,0.021,0.0,1.727,3.192,3.192,3.192,3.192,0.0,0.006,0.011,0.011,0.011,0.011,0.0,3.192,3.192,3.413,5.078,5.078,0.0,0.016,0.016,0.017,0.025,0.025,0.0,3.192,3.192,4.169,6.742,6.742,0.0,0.003,0.003,0.004,0.007,0.007,1.69,3.192,5.177,8.986,14.93,14.93,0.003,0.006,0.01,0.018,0.03,0.03,2.935,3.483,10.231,16.478,17.444,17.444,0.003,0.003,0.01,0.016,0.017,0.017,0.006,0.035,0.083,0.137,0.199,0.199,0.026,0.145,0.346,0.572,0.832,0.832
160901,1609,16,KHM,Pong,Veun Sai,Ratanak Kiri,Cambodia,15.495,0.2,1.906,3.39,3.575,3.859,3.859,0.04,0.381,0.678,0.715,0.772,0.772,1.857,3.731,5.195,5.214,5.312,5.312,0.186,0.373,0.519,0.521,0.531,0.531,3.495,5.214,5.794,6.765,7.442,7.442,0.175,0.261,0.29,0.338,0.372,0.372,4.948,6.735,9.155,9.749,10.239,10.239,0.148,0.202,0.275,0.292,0.307,0.307,5.268,8.253,9.869,10.887,11.537,11.537,0.035,0.055,0.066,0.073,0.077,0.077,5.42,9.313,10.863,11.528,12.025,12.025,0.018,0.031,0.036,0.038,0.04,0.04,7.171,10.898,12.129,12.661,12.704,12.704,0.036,0.054,0.061,0.063,0.064,0.064,7.59,11.54,12.398,12.85,13.051,13.051,0.008,0.012,0.012,0.013,0.013,0.013,9.99,12.791,13.051,13.227,13.54,13.54,0.02,0.026,0.026,0.026,0.027,0.027,11.956,13.202,13.691,13.821,13.987,13.987,0.012,0.013,0.014,0.014,0.014,0.014,0.677,1.408,1.977,2.095,2.217,2.217,4.372,9.086,12.758,13.518,14.307,14.307
120507,1205,12,KHM,Pong Tuek,Dangkao,Phnom Penh,Cambodia,163.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534,7.546,7.546,0.0,0.0,0.0,0.027,0.377,0.377,0.0,0.0,12.788,36.368,51.211,51.211,0.0,0.0,0.384,1.091,1.536,1.536,0.0,1.659,25.502,44.948,57.281,57.281,0.0,0.011,0.17,0.3,0.382,0.382,0.0,3.398,39.842,72.134,88.434,88.434,0.0,0.011,0.133,0.24,0.295,0.295,0.0,6.938,73.081,101.889,121.547,121.547,0.0,0.035,0.365,0.509,0.608,0.608,0.0,10.169,81.772,105.803,123.698,123.698,0.0,0.01,0.082,0.106,0.124,0.124,0.0,25.937,98.728,119.203,130.486,130.486,0.0,0.052,0.197,0.238,0.261,0.261,0.0,47.651,111.162,128.332,133.86,133.86,0.0,0.048,0.111,0.128,0.134,0.134,0.0,0.167,1.442,2.64,3.717,3.717,0.0,0.102,0.882,1.614,2.272,2.272
200307,2003,20,KHM,Pong Tuek,Rumduol,Svay Rieng,Cambodia,56.127,0.0,0.0,0.0,0.0,0.909,0.909,0.0,0.0,0.0,0.0,0.182,0.182,0.0,0.0,0.0,0.139,1.979,1.979,0.0,0.0,0.0,0.014,0.198,0.198,0.0,0.0,0.0,0.599,2.588,2.588,0.0,0.0,0.0,0.03,0.129,0.129,0.0,0.0,0.0,1.265,2.71,2.71,0.0,0.0,0.0,0.038,0.081,0.081,0.0,0.0,0.0,1.658,2.756,2.756,0.0,0.0,0.0,0.011,0.018,0.018,0.0,0.0,0.0,1.813,2.848,2.848,0.0,0.0,0.0,0.006,0.009,0.009,0.0,0.0,0.0,1.994,3.048,3.048,0.0,0.0,0.0,0.01,0.015,0.015,0.0,0.0,0.023,2.03,3.059,3.059,0.0,0.0,0.0,0.002,0.003,0.003,0.0,0.0,0.131,2.03,3.589,3.589,0.0,0.0,0.0,0.004,0.007,0.007,0.0,0.0,0.151,2.588,4.568,4.568,0.0,0.0,0.0,0.003,0.005,0.005,0.0,0.0,0.0,0.118,0.648,0.648,0.0,0.0,0.001,0.209,1.155,1.155
230103,2301,23,KHM,Pong Tuek,Damnak Chang'aeur,Kep,Cambodia,42.984,0.0,0.0,0.0,0.012,0.084,0.084,0.0,0.0,0.0,0.002,0.017,0.017,0.0,0.0,0.0,0.012,0.085,0.085,0.0,0.0,0.0,0.001,0.008,0.008,0.0,0.0,0.0,0.084,0.085,0.085,0.0,0.0,0.0,0.004,0.004,0.004,0.0,0.0,0.012,0.084,0.085,0.085,0.0,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.012,0.085,0.085,0.085,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.012,0.085,0.085,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.085,0.085,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.085,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.085,0.162,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.085,0.162,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,0.034,0.034,0.0,0.0,0.002,0.027,0.079,0.079
30807,308,3,KHM,Pongro,Kaoh Soutin,Kampong Cham,Cambodia,15.076,0.0,0.009,0.009,0.009,0.009,0.009,0.0,0.002,0.002,0.002,0.002,0.002,0.009,0.009,0.35,0.465,0.465,0.465,0.001,0.001,0.035,0.047,0.047,0.047,0.009,0.465,0.641,1.047,1.553,1.553,0.0,0.023,0.032,0.052,0.078,0.078,0.055,0.989,1.678,2.445,3.367,3.367,0.002,0.03,0.05,0.073,0.101,0.101,0.536,1.274,2.589,3.648,3.826,3.826,0.004,0.008,0.017,0.024,0.026,0.026,0.651,1.678,3.187,3.826,5.554,5.554,0.002,0.006,0.011,0.013,0.019,0.019,0.966,2.735,4.582,6.192,6.862,6.862,0.005,0.014,0.023,0.031,0.034,0.034,0.989,2.916,5.463,6.448,7.269,7.269,0.001,0.003,0.005,0.006,0.007,0.007,1.297,3.849,6.407,7.697,8.598,8.598,0.003,0.008,0.013,0.015,0.017,0.017,1.759,5.44,7.666,8.343,9.215,9.215,0.002,0.005,0.008,0.008,0.009,0.009,0.019,0.099,0.196,0.272,0.339,0.339,0.125,0.659,1.299,1.805,2.248,2.248
40607,406,4,KHM,Pongro,Rolea B'ier,Kampong Chhnang,Cambodia,109.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,1.14,1.14,0.0,0.0,0.0,0.022,0.057,0.057,0.0,0.0,0.689,1.687,2.62,2.62,0.0,0.0,0.021,0.051,0.079,0.079,0.0,0.0,0.832,1.833,3.371,3.371,0.0,0.0,0.006,0.012,0.022,0.022,0.0,0.0,0.832,2.395,3.455,3.455,0.0,0.0,0.003,0.008,0.012,0.012,0.0,0.0,1.32,2.461,3.978,3.978,0.0,0.0,0.007,0.012,0.02,0.02,0.0,0.0,1.505,2.461,3.99,3.99,0.0,0.0,0.002,0.002,0.004,0.004,0.0,0.0,1.506,3.029,4.35,4.35,0.0,0.0,0.003,0.006,0.009,0.009,0.0,0.0,1.587,3.055,4.35,4.35,0.0,0.0,0.002,0.003,0.004,0.004,0.0,0.0,0.042,0.117,0.207,0.207,0.0,0.0,0.038,0.107,0.188,0.188
